file,time,nap_period,video_period,exclude_period,pos,code
107/4,2022-06-04T20:18:56Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:18:57Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:18:59Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:02Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:03Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:05Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:07Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:09Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:11Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:13Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:15Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:17Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:19Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:21Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:24Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:25Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:27Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:30Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:32Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:33Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:35Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:37Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:39Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:41Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:43Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:45Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:47Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:49Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:51Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:53Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:55Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:19:58Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:00Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:01Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:04Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:05Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:07Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:09Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:11Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:13Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:16Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:17Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:19Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:21Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:23Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:25Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:27Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:29Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:31Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:33Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:35Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:37Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:39Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:41Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:44Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:45Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:47Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:50Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:52Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:53Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:55Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:57Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:20:59Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:21:01Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:21:03Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:21:05Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:21:07Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:21:09Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:21:12Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:21:13Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:21:15Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:21:18Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:21:20Z,0,0,0,Prone,NA
107/4,2022-06-04T20:21:21Z,0,0,0,Prone,NA
107/4,2022-06-04T20:21:23Z,0,0,0,Prone,NA
107/4,2022-06-04T20:21:26Z,0,0,0,Prone,NA
107/4,2022-06-04T20:21:27Z,0,0,0,Prone,NA
107/4,2022-06-04T20:21:29Z,0,0,0,Prone,NA
107/4,2022-06-04T20:21:31Z,0,0,0,Prone,NA
107/4,2022-06-04T20:21:33Z,0,0,0,Prone,NA
107/4,2022-06-04T20:21:35Z,0,0,0,Prone,NA
107/4,2022-06-04T20:21:37Z,0,0,0,Prone,NA
107/4,2022-06-04T20:21:39Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:21:41Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:21:43Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:21:46Z,0,0,0,Prone,NA
107/4,2022-06-04T20:21:48Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:21:49Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:21:51Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:21:54Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:21:56Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:21:57Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:22:00Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:22:02Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:22:03Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:22:05Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:22:07Z,0,0,0,Prone,NA
107/4,2022-06-04T20:22:09Z,0,0,0,Prone,NA
107/4,2022-06-04T20:22:11Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:22:13Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:22:15Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:22:17Z,0,0,0,Prone,NA
107/4,2022-06-04T20:22:19Z,0,0,0,Prone,NA
107/4,2022-06-04T20:22:22Z,0,0,0,Prone,NA
107/4,2022-06-04T20:22:23Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:22:25Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:22:28Z,0,0,0,Prone,NA
107/4,2022-06-04T20:22:30Z,0,0,0,Prone,NA
107/4,2022-06-04T20:22:31Z,0,0,0,Prone,NA
107/4,2022-06-04T20:22:33Z,0,0,0,Prone,NA
107/4,2022-06-04T20:22:35Z,0,0,0,Prone,NA
107/4,2022-06-04T20:22:37Z,0,0,0,Prone,NA
107/4,2022-06-04T20:22:39Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:22:41Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:22:43Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:22:45Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:22:47Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:22:49Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:22:51Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:22:53Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:22:56Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:22:57Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:22:59Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:01Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:03Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:05Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:07Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:09Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:11Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:14Z,0,0,0,Prone,NA
107/4,2022-06-04T20:23:15Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:17Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:19Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:21Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:23Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:25Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:27Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:29Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:31Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:33Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:35Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:37Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:39Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:42Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:44Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:45Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:48Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:50Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:51Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:53Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:55Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:57Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:23:59Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:24:01Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:24:03Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:24:05Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:24:07Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:24:10Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:24:11Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:24:13Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:24:16Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:24:18Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:24:19Z,0,0,0,Upright,Prone
107/4,2022-06-04T20:24:21Z,0,0,0,Upright,Prone
107/4,2022-06-04T20:24:24Z,0,0,0,Upright,Held
107/4,2022-06-04T20:24:25Z,0,0,0,Upright,Held
107/4,2022-06-04T20:24:27Z,0,0,0,Upright,Held
107/4,2022-06-04T20:24:29Z,0,0,0,Prone,Held
107/4,2022-06-04T20:24:31Z,0,0,0,Prone,NA
107/4,2022-06-04T20:24:33Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:24:35Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:24:37Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:24:39Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:24:41Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:24:43Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:24:46Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:24:47Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:24:49Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:24:52Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:24:54Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:24:55Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:24:58Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:24:59Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:01Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:03Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:05Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:07Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:09Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:11Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:13Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:15Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:17Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:20Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:21Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:23Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:26Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:27Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:29Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:31Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:33Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:35Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:38Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:39Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:41Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:44Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:45Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:47Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:49Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:51Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:53Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:55Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:57Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:25:59Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:01Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:03Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:06Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:07Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:09Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:12Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:14Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:15Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:17Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:20Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:21Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:23Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:25Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:27Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:29Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:31Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:33Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:35Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:37Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:40Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:42Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:43Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:46Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:48Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:49Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:51Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:53Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:55Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:57Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:26:59Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:01Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:03Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:05Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:08Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:09Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:11Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:13Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:16Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:17Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:19Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:22Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:23Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:25Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:27Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:29Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:31Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:33Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:35Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:37Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:39Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:41Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:44Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:45Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:47Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:50Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:27:51Z,0,0,0,Upright,Prone
107/4,2022-06-04T20:27:53Z,0,0,0,Sitting,Prone
107/4,2022-06-04T20:27:55Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:27:57Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:27:59Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:01Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:03Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:05Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:08Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:09Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:11Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:13Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:15Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:17Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:19Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:21Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:23Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:25Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:27Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:29Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:31Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:33Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:36Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:37Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:39Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:42Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:44Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:45Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:47Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:49Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:51Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:53Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:55Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:57Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:28:59Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:29:01Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:29:04Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:29:05Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:29:07Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:29:10Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:29:12Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:29:13Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:29:16Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:29:18Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:29:19Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:29:21Z,0,0,0,Sitting,Sitting
107/4,2022-06-04T20:29:23Z,0,0,0,Upright,Sitting
107/4,2022-06-04T20:29:25Z,0,0,0,Prone,Sitting
107/4,2022-06-04T20:29:27Z,0,0,0,Prone,NA
107/4,2022-06-04T20:29:29Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:29:31Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:29:33Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:29:35Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:29:38Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:29:40Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:29:41Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:29:44Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:29:46Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:29:47Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:29:49Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:29:52Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:29:53Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:29:55Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:29:57Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:29:59Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:30:01Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:30:03Z,0,0,0,Prone,NA
107/4,2022-06-04T20:30:06Z,0,0,0,Prone,NA
107/4,2022-06-04T20:30:07Z,0,0,0,Prone,NA
107/4,2022-06-04T20:30:09Z,0,0,0,Prone,NA
107/4,2022-06-04T20:30:11Z,0,0,0,Prone,NA
107/4,2022-06-04T20:30:14Z,0,0,0,Prone,NA
107/4,2022-06-04T20:30:15Z,0,0,0,Upright,NA
107/4,2022-06-04T20:30:17Z,0,0,0,Sitting,Held
107/4,2022-06-04T20:30:20Z,0,0,0,Supine,Held
107/4,2022-06-04T20:30:21Z,0,0,0,Supine,Held
107/4,2022-06-04T20:30:23Z,0,0,0,Supine,Held
107/4,2022-06-04T20:30:25Z,0,0,0,Supine,Held
107/4,2022-06-04T20:30:27Z,0,0,0,Supine,Held
107/4,2022-06-04T20:30:29Z,0,0,0,Supine,Held
107/4,2022-06-04T20:30:31Z,0,0,0,Supine,Held
107/4,2022-06-04T20:30:33Z,0,0,0,Supine,Held
107/4,2022-06-04T20:30:35Z,0,0,0,Sitting,Held
107/4,2022-06-04T20:30:37Z,0,0,0,Upright,Held
107/4,2022-06-04T20:30:39Z,0,0,0,Prone,Held
107/4,2022-06-04T20:30:42Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:30:43Z,0,0,0,Prone,Prone
107/4,2022-06-04T20:30:45Z,0,0,0,Prone,Held
107/4,2022-06-04T20:30:48Z,0,0,0,Prone,Held
107/4,2022-06-04T20:30:50Z,0,0,0,Upright,Held
107/4,2022-06-04T20:30:51Z,0,0,0,Upright,Held
107/4,2022-06-04T20:30:53Z,0,0,0,Upright,Held
107/4,2022-06-04T20:30:55Z,0,0,0,Upright,NA
107/4,2022-06-04T20:30:57Z,0,0,0,Sitting,NA
107/4,2022-06-04T20:30:59Z,0,0,0,Sitting,NA
107/4,2022-06-04T20:31:01Z,0,0,0,Supine,NA
107/4,2022-06-04T20:31:03Z,0,0,0,Supine,Supine
107/4,2022-06-04T20:31:06Z,0,0,0,Supine,Supine
107/4,2022-06-04T20:31:07Z,0,0,0,Supine,Supine
107/4,2022-06-04T20:31:09Z,0,0,0,Supine,Supine
107/4,2022-06-04T20:31:11Z,0,0,0,Supine,Supine
107/4,2022-06-04T20:31:13Z,0,0,0,Supine,Supine
107/4,2022-06-04T20:31:16Z,0,0,0,Sitting,Supine
107/4,2022-06-04T20:31:17Z,0,0,0,Sitting,Supine
107/4,2022-06-04T20:31:19Z,0,0,0,Sitting,Supine
107/4,2022-06-04T20:31:21Z,0,0,0,Supine,Supine
107/4,2022-06-04T20:31:23Z,0,0,0,Supine,Supine
107/4,2022-06-04T20:31:25Z,0,0,0,Sitting,Supine
107/4,2022-06-04T20:31:27Z,0,0,0,Sitting,Supine
107/4,2022-06-04T20:31:29Z,0,0,0,Sitting,Supine
107/4,2022-06-04T20:31:31Z,0,0,0,Sitting,Supine
107/4,2022-06-04T20:31:34Z,0,0,0,Sitting,Supine
107/4,2022-06-04T20:31:35Z,0,0,0,Sitting,Supine
107/4,2022-06-04T20:31:37Z,0,0,0,Supine,Supine
107/4,2022-06-04T20:31:40Z,0,0,0,Supine,Supine
107/4,2022-06-04T20:31:41Z,0,0,0,Supine,Supine
107/4,2022-06-04T20:31:43Z,0,0,0,Supine,Supine
107/4,2022-06-04T20:31:45Z,0,0,0,Supine,Supine
107/4,2022-06-04T20:31:47Z,0,0,0,Supine,Supine
107/4,2022-06-04T20:31:49Z,0,0,0,Supine,Supine
107/4,2022-06-04T20:31:51Z,0,0,0,Supine,NA
107/4,2022-06-04T20:31:53Z,0,0,0,Supine,NA
107/4,2022-06-04T20:31:55Z,0,0,0,Supine,NA
107/4,2022-06-04T20:31:57Z,0,0,0,Supine,NA
107/4,2022-06-04T20:31:59Z,0,0,0,Supine,NA
107/4,2022-06-04T20:32:02Z,0,0,0,Supine,NA
107/4,2022-06-04T20:32:03Z,0,0,0,Supine,NA
107/4,2022-06-04T20:32:05Z,0,0,0,Supine,NA
107/4,2022-06-04T20:32:08Z,0,0,0,Supine,NA
107/4,2022-06-04T20:32:10Z,0,0,0,Supine,NA
107/4,2022-06-04T20:32:11Z,0,0,0,Supine,NA
107/4,2022-06-04T20:32:13Z,0,0,0,Supine,NA
107/4,2022-06-04T20:32:16Z,0,0,0,Supine,NA
107/4,2022-06-04T20:32:17Z,0,0,0,Sitting,NA
107/4,2022-06-04T20:32:19Z,0,0,0,Sitting,NA
107/4,2022-06-04T20:32:21Z,0,0,0,Sitting,NA
107/4,2022-06-04T20:32:23Z,0,0,0,Sitting,NA
107/4,2022-06-04T20:32:25Z,0,0,0,Sitting,NA
107/4,2022-06-04T20:32:27Z,0,0,0,Sitting,NA
107/4,2022-06-04T20:32:30Z,0,0,0,Upright,NA
107/4,2022-06-04T20:32:31Z,0,0,0,Upright,NA
107/4,2022-06-04T20:32:33Z,0,0,0,Upright,NA
107/4,2022-06-04T20:32:36Z,0,0,0,Upright,Held
107/4,2022-06-04T20:32:38Z,0,0,0,Upright,Held
107/4,2022-06-04T20:32:39Z,0,0,0,Upright,Held
107/4,2022-06-04T20:32:41Z,0,0,0,Upright,Held
107/4,2022-06-04T20:32:44Z,0,0,0,Upright,Held
107/4,2022-06-04T20:32:45Z,0,0,0,Upright,Upright
107/4,2022-06-04T20:32:47Z,0,0,0,Upright,Upright
107/4,2022-06-04T20:32:49Z,0,0,0,Upright,Upright
107/4,2022-06-04T20:32:51Z,0,0,0,Upright,Upright
107/4,2022-06-04T20:32:53Z,0,0,0,Upright,Upright
107/4,2022-06-04T20:32:55Z,0,0,0,Upright,Upright
107/4,2022-06-04T20:32:57Z,0,0,0,Upright,Upright
